,trade_date,symbol,prev_day_close,next_day_close,pct_over_prev_close,day_pct_chg
2802,20241219,NSE:KEC-EQ,1188.0,1198.05,1.28,-0.85
2803,20241220,NSE:KEC-EQ,1198.05,1220.0,1.99,-1.83
2804,20241223,NSE:KEC-EQ,1220.0,1221.95,2.99,-0.16
2805,20241224,NSE:KEC-EQ,1221.95,1178.0,2.49,-3.6
2806,20241226,NSE:KEC-EQ,1178.0,1170.5,0.94,-0.64
2807,20241227,NSE:KEC-EQ,1170.5,1149.0,1.17,-1.84
2808,20241230,NSE:KEC-EQ,1149.0,1194.0,2.31,-3.92
2809,20241231,NSE:KEC-EQ,1194.0,1203.05,1.6,-0.76
2810,20250101,NSE:KEC-EQ,1203.05,1200.0,1.0,-0.25
2811,20250102,NSE:KEC-EQ,1200.0,1210.1,0.62,-0.84
2812,20250103,NSE:KEC-EQ,1210.1,1222.0,0.92,-0.98
2813,20250106,NSE:KEC-EQ,1222.0,1188.0,1.81,-2.78
2814,20250107,NSE:KEC-EQ,1188.0,1129.5,1.4,-4.92
2815,20250108,NSE:KEC-EQ,1129.5,1050.0,2.02,-7.04
2816,20250109,NSE:KEC-EQ,1050.0,1017.0,1.86,-3.14
2817,20250110,NSE:KEC-EQ,1017.0,980.0,1.07,-3.64
2818,20250113,NSE:KEC-EQ,980.0,938.0,1.05,-4.29
2819,20250114,NSE:KEC-EQ,938.0,947.0,2.65,-0.96
2820,20250115,NSE:KEC-EQ,947.0,950.0,1.91,-0.32
2821,20250116,NSE:KEC-EQ,950.0,990.0,2.07,-4.21
2822,20250117,NSE:KEC-EQ,990.0,965.0,1.72,-2.53
2823,20250120,NSE:KEC-EQ,965.0,970.2,2.95,-0.54
2824,20250121,NSE:KEC-EQ,970.2,941.1,1.64,-3.0
2825,20241217,NSE:TRIVENI-EQ,454.85,458.2,0.76,-0.74
2826,20241218,NSE:TRIVENI-EQ,458.2,472.1,1.05,-3.03
2827,20241219,NSE:TRIVENI-EQ,472.1,468.0,2.12,-0.87
2828,20241220,NSE:TRIVENI-EQ,468.0,455.0,0.89,-2.78
2829,20241223,NSE:TRIVENI-EQ,455.0,458.0,1.41,-0.66
2830,20241224,NSE:TRIVENI-EQ,458.0,490.2,1.99,-7.03
2831,20241226,NSE:TRIVENI-EQ,490.2,495.5,1.56,-1.08
2832,20241227,NSE:TRIVENI-EQ,495.5,498.25,1.06,-0.55
2833,20241230,NSE:TRIVENI-EQ,498.25,450.45,4.1,-9.59
2834,20241231,NSE:TRIVENI-EQ,450.45,454.0,1.94,-0.79
2835,20250101,NSE:TRIVENI-EQ,454.0,460.0,1.32,-1.32
2836,20250102,NSE:TRIVENI-EQ,460.0,454.5,0.93,-1.2
2837,20250103,NSE:TRIVENI-EQ,454.5,446.6,0.67,-1.74
2838,20250106,NSE:TRIVENI-EQ,446.6,426.5,1.47,-4.5
2839,20250107,NSE:TRIVENI-EQ,426.5,429.25,1.55,-0.64
2840,20250108,NSE:TRIVENI-EQ,429.25,424.9,0.84,-1.01
2841,20250109,NSE:TRIVENI-EQ,424.9,421.0,1.62,-0.92
2842,20250110,NSE:TRIVENI-EQ,421.0,410.0,1.54,-2.61
2843,20250113,NSE:TRIVENI-EQ,410.0,388.5,8.67,-5.24
2844,20250114,NSE:TRIVENI-EQ,388.5,400.0,1.74,-2.96
2845,20250115,NSE:TRIVENI-EQ,400.0,399.8,1.84,-0.05
2846,20250116,NSE:TRIVENI-EQ,399.8,405.7,2.68,-1.48
2847,20250117,NSE:TRIVENI-EQ,405.7,401.0,1.52,-1.16
2848,20250120,NSE:TRIVENI-EQ,401.0,404.0,2.54,-0.75
2849,20250121,NSE:TRIVENI-EQ,404.0,397.8,1.2,-1.53
2850,20241217,NSE:CAMPUS-EQ,297.4,292.1,1.26,-1.78
2851,20241218,NSE:CAMPUS-EQ,292.1,290.7,1.06,-0.48
2852,20241219,NSE:CAMPUS-EQ,290.7,287.5,1.34,-1.1
2853,20241220,NSE:CAMPUS-EQ,287.5,287.9,0.9,-0.14
2854,20241223,NSE:CAMPUS-EQ,287.9,292.1,2.28,-1.46
2855,20241224,NSE:CAMPUS-EQ,292.1,295.0,1.01,-0.99
2856,20241226,NSE:CAMPUS-EQ,295.0,303.95,1.12,-3.03
2857,20241227,NSE:CAMPUS-EQ,303.95,315.5,1.83,-3.8
2858,20241230,NSE:CAMPUS-EQ,315.5,318.5,3.09,-0.95
2859,20241231,NSE:CAMPUS-EQ,318.5,323.3,1.6,-1.51
2860,20250101,NSE:CAMPUS-EQ,323.3,320.8,2.43,-0.77
2861,20250102,NSE:CAMPUS-EQ,320.8,312.0,1.12,-2.74
2862,20250103,NSE:CAMPUS-EQ,312.0,309.05,0.91,-0.95
2863,20250106,NSE:CAMPUS-EQ,309.05,301.0,2.27,-2.6
2864,20250107,NSE:CAMPUS-EQ,301.0,301.0,1.69,-0.0
2865,20250108,NSE:CAMPUS-EQ,301.0,293.7,1.83,-2.43
2866,20250109,NSE:CAMPUS-EQ,293.7,287.3,0.9,-2.18
2867,20250110,NSE:CAMPUS-EQ,287.3,288.2,1.29,-0.31
2868,20250113,NSE:CAMPUS-EQ,288.2,270.6,1.58,-6.11
2869,20250114,NSE:CAMPUS-EQ,270.6,280.95,1.63,-3.82
2870,20250115,NSE:CAMPUS-EQ,280.95,277.0,1.21,-1.41
2871,20250116,NSE:CAMPUS-EQ,277.0,281.3,1.05,-1.55
2872,20250117,NSE:CAMPUS-EQ,281.3,281.05,0.96,-0.09
2873,20250120,NSE:CAMPUS-EQ,281.05,273.4,1.09,-2.72
2874,20250121,NSE:CAMPUS-EQ,273.4,274.0,1.34,-0.22
2875,20241217,NSE:LLOYDSME-EQ,1147.0,1147.95,0.85,-0.08
2876,20241218,NSE:LLOYDSME-EQ,1147.95,1179.0,1.71,-2.7
2877,20241219,NSE:LLOYDSME-EQ,1179.0,1139.0,2.45,-3.39
2878,20241220,NSE:LLOYDSME-EQ,1139.0,1139.65,0.76,-0.06
2879,20241223,NSE:LLOYDSME-EQ,1139.65,1159.55,2.27,-1.75
2880,20241224,NSE:LLOYDSME-EQ,1159.55,1190.0,1.15,-2.63
2881,20241226,NSE:LLOYDSME-EQ,1190.0,1167.0,1.29,-1.93
2882,20241227,NSE:LLOYDSME-EQ,1167.0,1179.0,0.86,-1.03
2883,20241230,NSE:LLOYDSME-EQ,1179.0,1219.0,1.86,-3.39
2884,20241231,NSE:LLOYDSME-EQ,1219.0,1232.0,1.1,-1.07
2885,20250101,NSE:LLOYDSME-EQ,1232.0,1269.0,0.65,-3.0
2886,20250102,NSE:LLOYDSME-EQ,1269.0,1346.05,0.99,-6.07
2887,20250103,NSE:LLOYDSME-EQ,1346.05,1432.2,2.2,-6.4
2888,20250106,NSE:LLOYDSME-EQ,1432.2,1404.0,1.7,-1.97
2889,20250107,NSE:LLOYDSME-EQ,1404.0,1416.7,2.51,-0.9
2890,20250108,NSE:LLOYDSME-EQ,1416.7,1416.0,1.5,-0.05
2891,20250109,NSE:LLOYDSME-EQ,1416.0,1433.0,0.8,-1.2
2892,20250110,NSE:LLOYDSME-EQ,1433.0,1449.0,1.16,-1.12
2893,20250113,NSE:LLOYDSME-EQ,1449.0,1370.0,2.25,-5.45
2894,20250114,NSE:LLOYDSME-EQ,1370.0,1420.0,3.47,-3.65
2895,20250115,NSE:LLOYDSME-EQ,1420.0,1429.15,0.71,-0.64
2896,20250116,NSE:LLOYDSME-EQ,1429.15,1430.0,0.99,-0.06
2897,20250117,NSE:LLOYDSME-EQ,1430.0,1421.85,1.25,-0.57
2898,20250120,NSE:LLOYDSME-EQ,1421.85,1395.5,1.01,-1.85
2899,20250121,NSE:LLOYDSME-EQ,1395.5,1409.0,2.11,-0.97
2900,20241217,NSE:NEWGEN-EQ,1426.2,1499.0,1.36,-5.1
2901,20241218,NSE:NEWGEN-EQ,1499.0,1491.5,1.89,-0.5
2902,20241219,NSE:NEWGEN-EQ,1491.5,1525.0,1.14,-2.25
2903,20241220,NSE:NEWGEN-EQ,1525.0,1573.35,1.7,-3.17
2904,20241223,NSE:NEWGEN-EQ,1573.35,1595.0,1.49,-1.38
2905,20241224,NSE:NEWGEN-EQ,1595.0,1600.0,2.06,-0.31
2906,20241226,NSE:NEWGEN-EQ,1600.0,1685.0,1.41,-5.31
2907,20241227,NSE:NEWGEN-EQ,1685.0,1617.0,1.97,-4.04
2908,20241230,NSE:NEWGEN-EQ,1617.0,1705.05,3.05,-5.45
2909,20241231,NSE:NEWGEN-EQ,1705.05,1700.0,2.54,-0.3
2910,20250101,NSE:NEWGEN-EQ,1700.0,1706.05,1.88,-0.36
2911,20250102,NSE:NEWGEN-EQ,1706.05,1705.0,1.28,-0.06
2912,20250103,NSE:NEWGEN-EQ,1705.0,1688.05,0.98,-0.99
2913,20250106,NSE:NEWGEN-EQ,1688.05,1649.55,2.61,-2.28
2914,20250107,NSE:NEWGEN-EQ,1649.55,1680.0,2.67,-1.85
2915,20250108,NSE:NEWGEN-EQ,1680.0,1646.5,1.71,-1.99
2916,20250109,NSE:NEWGEN-EQ,1646.5,1609.0,2.1,-2.28
2917,20250110,NSE:NEWGEN-EQ,1609.0,1625.0,3.1,-0.99
2918,20250113,NSE:NEWGEN-EQ,1625.0,1576.0,2.16,-3.02
2919,20250114,NSE:NEWGEN-EQ,1576.0,1582.9,1.51,-0.44
2920,20250115,NSE:NEWGEN-EQ,1582.9,1715.9,2.34,-8.4
2921,20250116,NSE:NEWGEN-EQ,1715.9,1626.0,1.68,-5.24
2922,20250117,NSE:NEWGEN-EQ,1626.0,1594.7,2.21,-1.92
2923,20250120,NSE:NEWGEN-EQ,1594.7,1573.35,1.52,-1.34
2924,20250121,NSE:NEWGEN-EQ,1573.35,1305.0,5.99,-17.06
2925,20241217,NSE:CHALET-EQ,971.15,1001.0,1.5,-3.07
2926,20241218,NSE:CHALET-EQ,1001.0,1010.0,1.37,-0.9
2927,20241219,NSE:CHALET-EQ,1010.0,1000.0,2.0,-0.99
2928,20241220,NSE:CHALET-EQ,1000.0,979.0,0.62,-2.1
2929,20241223,NSE:CHALET-EQ,979.0,961.0,1.38,-1.84
2930,20241224,NSE:CHALET-EQ,961.0,975.9,0.95,-1.55
2931,20241226,NSE:CHALET-EQ,975.9,976.0,1.76,-0.01
2932,20241227,NSE:CHALET-EQ,976.0,985.0,3.44,-0.92
2933,20241230,NSE:CHALET-EQ,985.0,980.0,0.87,-0.51
2934,20241231,NSE:CHALET-EQ,980.0,976.0,1.27,-0.41
2935,20250101,NSE:CHALET-EQ,976.0,1017.0,0.66,-4.2
2936,20250102,NSE:CHALET-EQ,1017.0,1009.0,1.85,-0.79
2937,20250103,NSE:CHALET-EQ,1009.0,1000.0,0.71,-0.89
2938,20250106,NSE:CHALET-EQ,1000.0,962.0,1.49,-3.8
2939,20250107,NSE:CHALET-EQ,962.0,953.0,0.78,-0.94
2940,20250108,NSE:CHALET-EQ,953.0,944.7,1.31,-0.87
2941,20250109,NSE:CHALET-EQ,944.7,919.95,1.06,-2.62
2942,20250110,NSE:CHALET-EQ,919.95,884.0,1.07,-3.91
2943,20250113,NSE:CHALET-EQ,884.0,859.55,1.58,-2.77
2944,20250114,NSE:CHALET-EQ,859.55,854.5,2.26,-0.59
2945,20250115,NSE:CHALET-EQ,854.5,840.8,2.39,-1.6
2946,20250116,NSE:CHALET-EQ,840.8,824.45,1.1,-1.94
2947,20250117,NSE:CHALET-EQ,824.45,812.0,1.27,-1.51
2948,20250120,NSE:CHALET-EQ,812.0,810.05,2.99,-0.24
2949,20250121,NSE:CHALET-EQ,810.05,784.65,2.02,-3.14
2950,20241217,NSE:BLUESTARCO-EQ,2158.9,2062.0,1.92,-4.49
2951,20241218,NSE:BLUESTARCO-EQ,2062.0,2038.0,1.91,-1.16
2952,20241219,NSE:BLUESTARCO-EQ,2038.0,2033.0,1.47,-0.25
2953,20241220,NSE:BLUESTARCO-EQ,2033.0,1997.7,0.94,-1.74
2954,20241223,NSE:BLUESTARCO-EQ,1997.7,1998.0,1.88,-0.02
2955,20241224,NSE:BLUESTARCO-EQ,1998.0,1981.85,1.41,-0.81
2956,20241226,NSE:BLUESTARCO-EQ,1981.85,2045.0,0.96,-3.19
2957,20241227,NSE:BLUESTARCO-EQ,2045.0,2058.25,3.13,-0.65
2958,20241230,NSE:BLUESTARCO-EQ,2058.25,2132.0,2.77,-3.58
2959,20241231,NSE:BLUESTARCO-EQ,2132.0,2125.0,1.75,-0.33
2960,20250101,NSE:BLUESTARCO-EQ,2125.0,2233.65,2.14,-5.11
2961,20250102,NSE:BLUESTARCO-EQ,2233.65,2296.4,2.88,-2.81
2962,20250103,NSE:BLUESTARCO-EQ,2296.4,2340.0,1.7,-1.9
2963,20250106,NSE:BLUESTARCO-EQ,2340.0,2231.0,2.96,-4.66
2964,20250107,NSE:BLUESTARCO-EQ,2231.0,2155.0,1.75,-3.41
2965,20250108,NSE:BLUESTARCO-EQ,2155.0,2108.0,2.59,-2.18
2966,20250109,NSE:BLUESTARCO-EQ,2108.0,2021.35,1.76,-4.11
2967,20250110,NSE:BLUESTARCO-EQ,2021.35,1977.9,1.51,-2.15
2968,20250113,NSE:BLUESTARCO-EQ,1977.9,1850.2,2.35,-6.46
2969,20250114,NSE:BLUESTARCO-EQ,1850.2,1879.8,1.99,-1.6
2970,20250115,NSE:BLUESTARCO-EQ,1879.8,1916.8,2.02,-1.97
2971,20250116,NSE:BLUESTARCO-EQ,1916.8,1940.0,1.16,-1.21
2972,20250117,NSE:BLUESTARCO-EQ,1940.0,1926.65,1.2,-0.69
2973,20250120,NSE:BLUESTARCO-EQ,1926.65,1930.0,1.76,-0.17
2974,20250121,NSE:BLUESTARCO-EQ,1930.0,1867.95,1.22,-3.22
2975,20241217,NSE:GODREJIND-EQ,1100.0,1102.35,2.93,-0.21
2976,20241218,NSE:GODREJIND-EQ,1102.35,1159.0,2.67,-5.14
2977,20241219,NSE:GODREJIND-EQ,1159.0,1149.0,3.18,-0.86
2978,20241220,NSE:GODREJIND-EQ,1149.0,1120.0,1.07,-2.52
2979,20241223,NSE:GODREJIND-EQ,1120.0,1130.5,1.11,-0.94
2980,20241224,NSE:GODREJIND-EQ,1130.5,1125.0,1.44,-0.49
2981,20241226,NSE:GODREJIND-EQ,1125.0,1157.0,1.67,-2.84
2982,20241227,NSE:GODREJIND-EQ,1157.0,1128.35,1.67,-2.48
2983,20241230,NSE:GODREJIND-EQ,1128.35,1214.0,0.57,-7.59
2984,20241231,NSE:GODREJIND-EQ,1214.0,1150.05,2.59,-5.27
2985,20250101,NSE:GODREJIND-EQ,1150.05,1162.0,0.85,-1.04
2986,20250102,NSE:GODREJIND-EQ,1162.0,1194.0,1.39,-2.75
2987,20250103,NSE:GODREJIND-EQ,1194.0,1151.2,1.36,-3.58
2988,20250106,NSE:GODREJIND-EQ,1151.2,1092.05,1.86,-5.14
2989,20250107,NSE:GODREJIND-EQ,1092.05,1093.0,1.26,-0.09
2990,20250108,NSE:GODREJIND-EQ,1093.0,1039.0,1.78,-4.94
2991,20250109,NSE:GODREJIND-EQ,1039.0,1021.9,2.08,-1.65
2992,20250110,NSE:GODREJIND-EQ,1021.9,990.05,0.85,-3.12
2993,20250113,NSE:GODREJIND-EQ,990.05,950.0,0.6,-4.05
2994,20250114,NSE:GODREJIND-EQ,950.0,955.0,1.92,-0.53
2995,20250115,NSE:GODREJIND-EQ,955.0,957.0,0.55,-0.21
2996,20250116,NSE:GODREJIND-EQ,957.0,934.05,1.34,-2.4
2997,20250117,NSE:GODREJIND-EQ,934.05,929.0,0.82,-0.54
2998,20250120,NSE:GODREJIND-EQ,929.0,918.0,0.82,-1.18
2999,20250121,NSE:GODREJIND-EQ,918.0,899.2,0.84,-2.05
3000,20241217,NSE:VIJAYA-EQ,1058.55,1066.9,1.68,-0.79
3001,20241218,NSE:VIJAYA-EQ,1066.9,1063.0,2.09,-0.37
3002,20241219,NSE:VIJAYA-EQ,1063.0,1063.0,2.91,-0.0
3003,20241220,NSE:VIJAYA-EQ,1063.0,1025.0,1.59,-3.57
3004,20241223,NSE:VIJAYA-EQ,1025.0,1052.85,1.51,-2.72
3005,20241224,NSE:VIJAYA-EQ,1052.85,1048.0,2.77,-0.46
3006,20241226,NSE:VIJAYA-EQ,1048.0,1098.0,1.52,-4.77
3007,20241227,NSE:VIJAYA-EQ,1098.0,1080.0,2.26,-1.64
3008,20241230,NSE:VIJAYA-EQ,1080.0,1075.0,0.67,-0.46
3009,20241231,NSE:VIJAYA-EQ,1075.0,1054.6,1.32,-1.9
3010,20250101,NSE:VIJAYA-EQ,1054.6,1060.0,3.69,-0.51
3011,20250102,NSE:VIJAYA-EQ,1060.0,1045.75,2.2,-1.34
3012,20250103,NSE:VIJAYA-EQ,1045.75,1110.1,1.99,-6.15
3013,20250106,NSE:VIJAYA-EQ,1110.1,1126.0,2.77,-1.43
3014,20250107,NSE:VIJAYA-EQ,1126.0,1198.85,1.94,-6.47
3015,20250108,NSE:VIJAYA-EQ,1198.85,1196.25,2.92,-0.22
3016,20250109,NSE:VIJAYA-EQ,1196.25,1216.75,3.02,-1.71
3017,20250110,NSE:VIJAYA-EQ,1216.75,1230.0,2.33,-1.09
3018,20250113,NSE:VIJAYA-EQ,1230.0,1218.0,2.31,-0.98
3019,20250114,NSE:VIJAYA-EQ,1218.0,1160.15,2.75,-4.75
3020,20250115,NSE:VIJAYA-EQ,1160.15,1149.95,2.74,-0.88
3021,20250116,NSE:VIJAYA-EQ,1149.95,1130.0,0.69,-1.73
3022,20250117,NSE:VIJAYA-EQ,1130.0,1087.95,2.17,-3.72
3023,20250120,NSE:VIJAYA-EQ,1087.95,1069.0,2.36,-1.74
3024,20250121,NSE:VIJAYA-EQ,1069.0,1053.9,1.63,-1.41
3025,20241217,NSE:CHEMPLASTS-EQ,498.0,497.35,1.56,-0.13
3026,20241218,NSE:CHEMPLASTS-EQ,497.35,498.35,0.96,-0.2
3027,20241219,NSE:CHEMPLASTS-EQ,498.35,506.0,1.16,-1.54
3028,20241220,NSE:CHEMPLASTS-EQ,506.0,498.0,2.05,-1.58
3029,20241223,NSE:CHEMPLASTS-EQ,498.0,501.0,0.93,-0.6
3030,20241224,NSE:CHEMPLASTS-EQ,501.0,503.0,0.83,-0.4
3031,20241226,NSE:CHEMPLASTS-EQ,503.0,493.6,2.58,-1.87
3032,20241227,NSE:CHEMPLASTS-EQ,493.6,499.75,0.64,-1.25
3033,20241230,NSE:CHEMPLASTS-EQ,499.75,497.0,2.09,-0.55
3034,20241231,NSE:CHEMPLASTS-EQ,497.0,500.95,1.85,-0.79
3035,20250101,NSE:CHEMPLASTS-EQ,500.95,498.0,1.12,-0.59
3036,20250102,NSE:CHEMPLASTS-EQ,498.0,500.6,0.76,-0.52
3037,20250103,NSE:CHEMPLASTS-EQ,500.6,496.5,1.08,-0.82
3038,20250106,NSE:CHEMPLASTS-EQ,496.5,484.15,1.26,-2.49
3039,20250107,NSE:CHEMPLASTS-EQ,484.15,499.9,1.21,-3.25
3040,20250108,NSE:CHEMPLASTS-EQ,499.9,491.25,1.36,-1.73
3041,20250109,NSE:CHEMPLASTS-EQ,491.25,485.05,1.61,-1.26
3042,20250110,NSE:CHEMPLASTS-EQ,485.05,475.1,0.73,-2.05
3043,20250113,NSE:CHEMPLASTS-EQ,475.1,459.0,2.1,-3.39
3044,20250114,NSE:CHEMPLASTS-EQ,459.0,463.35,1.1,-0.95
3045,20250115,NSE:CHEMPLASTS-EQ,463.35,468.7,0.66,-1.15
3046,20250116,NSE:CHEMPLASTS-EQ,468.7,482.0,1.11,-2.84
3047,20250117,NSE:CHEMPLASTS-EQ,482.0,482.6,0.91,-0.12
3048,20250120,NSE:CHEMPLASTS-EQ,482.6,484.4,0.98,-0.37
3049,20250121,NSE:CHEMPLASTS-EQ,484.4,478.8,0.72,-1.16
3050,20241217,NSE:AMBER-EQ,5980.0,6000.0,1.89,-0.33
3051,20241218,NSE:AMBER-EQ,6000.0,6007.9,1.65,-0.13
3052,20241219,NSE:AMBER-EQ,6007.9,6070.75,1.7,-1.05
3053,20241220,NSE:AMBER-EQ,6070.75,6100.0,1.82,-0.48
3054,20241223,NSE:AMBER-EQ,6100.0,6821.25,1.85,-11.82
3055,20241224,NSE:AMBER-EQ,6821.25,7262.0,2.06,-6.46
3056,20241226,NSE:AMBER-EQ,7262.0,7718.95,2.85,-6.29
3057,20241227,NSE:AMBER-EQ,7718.95,7404.0,2.19,-4.08
3058,20241230,NSE:AMBER-EQ,7404.0,7375.0,2.74,-0.39
3059,20241231,NSE:AMBER-EQ,7375.0,7394.0,1.26,-0.26
3060,20250101,NSE:AMBER-EQ,7394.0,7664.0,1.11,-3.65
3061,20250102,NSE:AMBER-EQ,7664.0,7542.45,2.33,-1.59
3062,20250103,NSE:AMBER-EQ,7542.45,7690.0,2.67,-1.96
3063,20250106,NSE:AMBER-EQ,7690.0,7590.0,1.61,-1.3
3064,20250107,NSE:AMBER-EQ,7590.0,7975.0,1.5,-5.07
3065,20250108,NSE:AMBER-EQ,7975.0,7767.0,2.26,-2.61
3066,20250109,NSE:AMBER-EQ,7767.0,7765.75,1.32,-0.02
3067,20250110,NSE:AMBER-EQ,7765.75,7845.0,1.46,-1.02
3068,20250113,NSE:AMBER-EQ,7845.0,7089.8,1.58,-9.63
3069,20250114,NSE:AMBER-EQ,7089.8,6882.0,4.41,-2.93
3070,20250115,NSE:AMBER-EQ,6882.0,7010.0,2.15,-1.86
3071,20250116,NSE:AMBER-EQ,7010.0,6809.9,2.05,-2.85
3072,20250117,NSE:AMBER-EQ,6809.9,6750.0,1.45,-0.88
3073,20250120,NSE:AMBER-EQ,6750.0,7012.0,1.47,-3.88
3074,20250121,NSE:AMBER-EQ,7012.0,6515.0,1.84,-7.09
3075,20241217,NSE:DATAPATTNS-EQ,2637.55,2608.0,1.26,-1.12
3076,20241218,NSE:DATAPATTNS-EQ,2608.0,2545.0,1.11,-2.42
3077,20241219,NSE:DATAPATTNS-EQ,2545.0,2489.8,2.94,-2.17
3078,20241220,NSE:DATAPATTNS-EQ,2489.8,2551.0,1.27,-2.46
3079,20241223,NSE:DATAPATTNS-EQ,2551.0,2486.0,3.5,-2.55
3080,20241224,NSE:DATAPATTNS-EQ,2486.0,2490.05,1.49,-0.16
3081,20241226,NSE:DATAPATTNS-EQ,2490.05,2493.45,1.4,-0.14
3082,20241227,NSE:DATAPATTNS-EQ,2493.45,2508.5,1.36,-0.6
3083,20241230,NSE:DATAPATTNS-EQ,2508.5,2423.0,1.03,-3.41
3084,20241231,NSE:DATAPATTNS-EQ,2423.0,2465.1,2.28,-1.74
3085,20250101,NSE:DATAPATTNS-EQ,2465.1,2499.0,1.23,-1.38
3086,20250102,NSE:DATAPATTNS-EQ,2499.0,2488.0,0.59,-0.44
3087,20250103,NSE:DATAPATTNS-EQ,2488.0,2488.95,1.0,-0.04
3088,20250106,NSE:DATAPATTNS-EQ,2488.95,2346.95,2.32,-5.71
3089,20250107,NSE:DATAPATTNS-EQ,2346.95,2393.95,1.66,-2.0
3090,20250108,NSE:DATAPATTNS-EQ,2393.95,2328.2,2.58,-2.75
3091,20250109,NSE:DATAPATTNS-EQ,2328.2,2301.0,1.01,-1.17
3092,20250110,NSE:DATAPATTNS-EQ,2301.0,2240.0,1.54,-2.65
3093,20250113,NSE:DATAPATTNS-EQ,2240.0,2105.0,1.65,-6.03
3094,20250114,NSE:DATAPATTNS-EQ,2105.0,2155.0,1.9,-2.38
3095,20250115,NSE:DATAPATTNS-EQ,2155.0,2150.0,1.24,-0.23
3096,20250116,NSE:DATAPATTNS-EQ,2150.0,2193.05,2.18,-2.0
3097,20250117,NSE:DATAPATTNS-EQ,2193.05,2284.0,1.02,-4.15
3098,20250120,NSE:DATAPATTNS-EQ,2284.0,2352.0,1.31,-2.98
3099,20250121,NSE:DATAPATTNS-EQ,2352.0,2289.5,1.45,-2.66
3100,20241217,NSE:KFINTECH-EQ,1245.0,1234.0,0.96,-0.88
3101,20241218,NSE:KFINTECH-EQ,1234.0,1312.1,2.55,-6.33
3102,20241219,NSE:KFINTECH-EQ,1312.1,1409.0,5.1,-7.39
3103,20241220,NSE:KFINTECH-EQ,1409.0,1437.0,2.13,-1.99
3104,20241223,NSE:KFINTECH-EQ,1437.0,1413.0,1.67,-1.67
3105,20241224,NSE:KFINTECH-EQ,1413.0,1468.0,3.47,-3.89
3106,20241226,NSE:KFINTECH-EQ,1468.0,1567.0,4.33,-6.74
3107,20241227,NSE:KFINTECH-EQ,1567.0,1517.9,1.83,-3.13
3108,20241230,NSE:KFINTECH-EQ,1517.9,1550.0,3.68,-2.11
3109,20241231,NSE:KFINTECH-EQ,1550.0,1535.0,2.37,-0.97
3110,20250101,NSE:KFINTECH-EQ,1535.0,1545.0,2.1,-0.65
3111,20250102,NSE:KFINTECH-EQ,1545.0,1495.0,1.44,-3.24
3112,20250103,NSE:KFINTECH-EQ,1495.0,1470.5,1.78,-1.64
3113,20250106,NSE:KFINTECH-EQ,1470.5,1440.2,1.34,-2.06
3114,20250107,NSE:KFINTECH-EQ,1440.2,1475.0,2.01,-2.42
3115,20250108,NSE:KFINTECH-EQ,1475.0,1447.5,1.57,-1.86
3116,20250109,NSE:KFINTECH-EQ,1447.5,1445.0,1.5,-0.17
3117,20250110,NSE:KFINTECH-EQ,1445.0,1378.45,1.17,-4.61
3118,20250113,NSE:KFINTECH-EQ,1378.45,1264.9,4.03,-8.24
3119,20250114,NSE:KFINTECH-EQ,1264.9,1177.65,2.63,-6.9
3120,20250115,NSE:KFINTECH-EQ,1177.65,1246.0,2.33,-5.8
3121,20250116,NSE:KFINTECH-EQ,1246.0,1252.65,1.61,-0.53
3122,20250117,NSE:KFINTECH-EQ,1252.65,1204.35,2.37,-3.86
3123,20250120,NSE:KFINTECH-EQ,1204.35,1173.7,2.24,-2.54
3124,20250121,NSE:KFINTECH-EQ,1173.7,1120.0,1.52,-4.58
3125,20241217,NSE:TATAINVEST-EQ,6802.55,6749.0,0.59,-0.79
3126,20241218,NSE:TATAINVEST-EQ,6749.0,6725.0,0.65,-0.36
3127,20241219,NSE:TATAINVEST-EQ,6725.0,6644.0,0.89,-1.2
3128,20241220,NSE:TATAINVEST-EQ,6644.0,6578.0,0.82,-0.99
3129,20241223,NSE:TATAINVEST-EQ,6578.0,6524.0,0.55,-0.82
3130,20241224,NSE:TATAINVEST-EQ,6524.0,6802.0,5.79,-4.26
3131,20241226,NSE:TATAINVEST-EQ,6802.0,6950.0,1.34,-2.18
3132,20241227,NSE:TATAINVEST-EQ,6950.0,6823.95,0.96,-1.81
3133,20241230,NSE:TATAINVEST-EQ,6823.95,6779.0,1.45,-0.66
3134,20241231,NSE:TATAINVEST-EQ,6779.0,6850.0,1.12,-1.05
3135,20250101,NSE:TATAINVEST-EQ,6850.0,6826.0,1.61,-0.35
3136,20250102,NSE:TATAINVEST-EQ,6826.0,6877.35,0.74,-0.75
3137,20250103,NSE:TATAINVEST-EQ,6877.35,6870.15,1.22,-0.1
3138,20250106,NSE:TATAINVEST-EQ,6870.15,6663.85,1.3,-3.0
3139,20250107,NSE:TATAINVEST-EQ,6663.85,6680.0,1.38,-0.24
3140,20250108,NSE:TATAINVEST-EQ,6680.0,6591.0,1.22,-1.33
3141,20250109,NSE:TATAINVEST-EQ,6591.0,6551.0,1.13,-0.61
3142,20250110,NSE:TATAINVEST-EQ,6551.0,6400.0,0.95,-2.3
3143,20250113,NSE:TATAINVEST-EQ,6400.0,6100.05,1.21,-4.69
3144,20250114,NSE:TATAINVEST-EQ,6100.05,6209.2,1.44,-1.79
3145,20250115,NSE:TATAINVEST-EQ,6209.2,6184.95,0.79,-0.39
